order,kr_filename,kr_url,bytes,role,has_korean_text,kr_text_content,en_filename,en_alt_text,en_text_content,action
58,OUI_M174E___BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_M174E___BW_00.jpg,34390,detail,,,,,,
59,OUI_MN171EZ___371LBW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN171EZ___371LBW_00.jpg,63473,detail,,,,,,
60,OUI_MN171EZ___452BW_00_b466dc75-a306-412f-a6cd-780476591e99.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN171EZ___452BW_00_b466dc75-a306-412f-a6cd-780476591e99.jpg,57976,detail,,,,,,
61,OUI_MN171EZ___BW_00_c18f9002-e081-4e6d-96b0-64563b019510.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN171EZ___BW_00_c18f9002-e081-4e6d-96b0-64563b019510.jpg,52394,detail,,,,,,
62,OUI_MN174E___371LBW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN174E___371LBW_00.jpg,53334,detail,,,,,,
63,OUI_MN174E___452BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN174E___452BW_00.jpg,54133,detail,,,,,,
64,OUI_MN174E___BW_00.jpg,https://kr.sidiz.com/cdn/shop/files/OUI_MN174E___BW_00.jpg,46654,detail,,,,,,
65,S60SFG0KK_01.jpg,https://kr.sidiz.com/cdn/shop/files/S60SFG0KK_01.jpg,42328,detail,,,,,,
66,S60SFG0KK_02.jpg,https://kr.sidiz.com/cdn/shop/files/S60SFG0KK_02.jpg,35415,detail,,,,,,
67,S60SFU0KK_01.jpg,https://kr.sidiz.com/cdn/shop/files/S60SFU0KK_01.jpg,43076,detail,,,,,,
68,S60SFU0KK_02.jpg,https://kr.sidiz.com/cdn/shop/files/S60SFU0KK_02.jpg,36376,detail,,,,,,
69,T50AIR_IG____45.jpg,https://kr.sidiz.com/cdn/shop/files/T50AIR_IG____45.jpg,142252,detail,,,,,,
70,T50AIR_WG____45.jpg,https://kr.sidiz.com/cdn/shop/files/T50AIR_WG____45.jpg,104712,detail,,,,,,
71,T50AIR_WW____45.jpg,https://kr.sidiz.com/cdn/shop/files/T50AIR_WW____45.jpg,76356,detail,,,,,,
72,T60_AIR_LDA_white_00_11292423-f631-4e65-a415-be51aa07ff2c.jpg,https://kr.sidiz.com/cdn/shop/files/T60_AIR_LDA_white_00_11292423-f631-4e65-a415-be51aa07ff2c.jpg,103973,detail,,,,,,
73,T60_LDA_white_00_6f83f896-5de5-40b0-b2c4-8fa5b690cf71.jpg,https://kr.sidiz.com/cdn/shop/files/T60_LDA_white_00_6f83f896-5de5-40b0-b2c4-8fa5b690cf71.jpg,70313,detail,,,,,,
74,TNB501FE_01_8ecc9d68-2b29-473b-88b4-c18508dc0c6e.jpg,https://kr.sidiz.com/cdn/shop/files/TNB501FE_01_8ecc9d68-2b29-473b-88b4-c18508dc0c6e.jpg,30181,detail,,,,,,
75,TNB501FE_02_fb762c1d-05d3-4262-8bea-3efacba49b8a.jpg,https://kr.sidiz.com/cdn/shop/files/TNB501FE_02_fb762c1d-05d3-4262-8bea-3efacba49b8a.jpg,30064,detail,,,,,,
76,leather_1.jpg,https://kr.sidiz.com/cdn/shop/files/leather_1.jpg,396029,detail,,,,,,
77,leather_2.jpg,https://kr.sidiz.com/cdn/shop/files/leather_2.jpg,27896,detail,,,,,,
78,leather_3.jpg,https://kr.sidiz.com/cdn/shop/files/leather_3.jpg,23480,detail,,,,,,
79,leather_4.jpg,https://kr.sidiz.com/cdn/shop/files/leather_4.jpg,24248,detail,,,,,,
80,leather_5.jpg,https://kr.sidiz.com/cdn/shop/files/leather_5.jpg,363253,detail,,,,,,
81,leather_6.jpg,https://kr.sidiz.com/cdn/shop/files/leather_6.jpg,141624,detail,,,,,,
82,leather_7.jpg,https://kr.sidiz.com/cdn/shop/files/leather_7.jpg,188285,detail,,,,,,
83,leather_8.png,https://kr.sidiz.com/cdn/shop/files/leather_8.png,35637,detail,,,,,,
84,shop_mo.jpg,https://kr.sidiz.com/cdn/shop/files/shop_mo.jpg,124290,detail,,,,,,
85,shop_pc.jpg,https://kr.sidiz.com/cdn/shop/files/shop_pc.jpg,412439,detail,,,,,,
86,thum_BUTTON_M801EY_831_00_de792570-dea1-46f2-852e-110f74ed1eda.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801EY_831_00_de792570-dea1-46f2-852e-110f74ed1eda.jpg,88302,detail,,,,,,
87,thum_BUTTON_M801EY_WW_00_c98a77a9-d22e-4c35-a653-d0fcedad8b46.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801EY_WW_00_c98a77a9-d22e-4c35-a653-d0fcedad8b46.jpg,34819,detail,,,,,,
88,thum_BUTTON_M801E_831_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801E_831_00.jpg,50822,detail,,,,,,
89,thum_BUTTON_M801E_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801E_WW_00.jpg,29098,detail,,,,,,
90,thum_BUTTON_M803G_831_00_6fb1f878-1871-47ce-8519-4f4f256ea4ce.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803G_831_00_6fb1f878-1871-47ce-8519-4f4f256ea4ce.jpg,61549,detail,,,,,,
91,thum_BUTTON_M803G_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803G_WW_00.jpg,31154,detail,,,,,,
92,thum_BUTTON_M803Y_831_00_56faba2a-e7b8-43f5-a88b-cd3936554baa.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803Y_831_00_56faba2a-e7b8-43f5-a88b-cd3936554baa.jpg,65673,detail,,,,,,
93,thum_BUTTON_M803Y_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803Y_WW_00.jpg,33929,detail,,,,,,
94,thum_BUTTON_MN801EY_371_00_70a21dd3-d8a1-443c-97fe-b772a469d01b.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_371_00_70a21dd3-d8a1-443c-97fe-b772a469d01b.jpg,112740,detail,,,,,,
95,thum_BUTTON_MN801EY_452_00_16f662f4-084d-4e0e-a16f-d265fc64e5f5.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_452_00_16f662f4-084d-4e0e-a16f-d265fc64e5f5.jpg,72258,detail,,,,,,
96,thum_BUTTON_MN801EY_BK_00_4e7d5ee5-18ca-4154-8414-fa7d680444ba.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_BK_00_4e7d5ee5-18ca-4154-8414-fa7d680444ba.jpg,58535,detail,,,,,,
97,thum_BUTTON_MN801E_371_00_29a78d24-48b1-4b8a-90d0-c48754e58b94.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801E_371_00_29a78d24-48b1-4b8a-90d0-c48754e58b94.jpg,102401,detail,,,,,,
98,thum_BUTTON_MN801E_452_00_416f2e40-a71b-4fd2-b101-3caa2c9b22c4.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801E_452_00_416f2e40-a71b-4fd2-b101-3caa2c9b22c4.jpg,64929,detail,,,,,,
